head	head_label	relation	tail	tail_label	doc_id	title	sentence	created_at
പുഴു	PEST	affects	ബീറ്റ്റൂട്ട്	CROP	232	പട്ടാളപ്പുഴു, കമ്പിളിപ്പുഴു, ഇലചുരുട്ടിപ്പുഴു...; വാഴയിലെ പുഴുക്കളെ നാടുകടത്താം	വാഴ, കോട്ടൺ, പുകയില, സോയാബീൻ, കാബേജ്, ബീറ്റ്റൂട്ട്, നിലക്കടല തുടങ്ങിയ പ്രധാന വിളകളെ വൻതോതിൽ നശിപ്പിക്കുന്ന ഈ പുഴുവിനെതിരെ കോക്കുലസ് ലോറിഫോളിയേസ് (ആടുകൊല്ലി) ചെടിയിൽ നിന്ന് വേർതിരിച്ചെടുത്ത ഘടകങ്ങൾ ഉപയോഗിക്കാവുന്നതാണ്	2026-05-18T13:31:42.110239
പുഴു	PEST	affects	നിലക്കടല	CROP	232	പട്ടാളപ്പുഴു, കമ്പിളിപ്പുഴു, ഇലചുരുട്ടിപ്പുഴു...; വാഴയിലെ പുഴുക്കളെ നാടുകടത്താം	വാഴ, കോട്ടൺ, പുകയില, സോയാബീൻ, കാബേജ്, ബീറ്റ്റൂട്ട്, നിലക്കടല തുടങ്ങിയ പ്രധാന വിളകളെ വൻതോതിൽ നശിപ്പിക്കുന്ന ഈ പുഴുവിനെതിരെ കോക്കുലസ് ലോറിഫോളിയേസ് (ആടുകൊല്ലി) ചെടിയിൽ നിന്ന് വേർതിരിച്ചെടുത്ത ഘടകങ്ങൾ ഉപയോഗിക്കാവുന്നതാണ്	2026-05-18T13:31:42.110239
പട്ടാളപ്പുഴു	PEST	affects	കപ്പ	CROP	232	പട്ടാളപ്പുഴു, കമ്പിളിപ്പുഴു, ഇലചുരുട്ടിപ്പുഴു...; വാഴയിലെ പുഴുക്കളെ നാടുകടത്താം	\n\n35-ാമത് കേരള ശാസ്ത്ര കോൺഗ്രസിനോടനുബന്ധിച്ച് കുട്ടിക്കാനത്ത് കേരള വനം ഗവേഷണ കേന്ദ്രം ഒരുക്കിയ സ്റ്റാളിലാണ് ആടുകൊല്ലിയിൽ നിന്ന് വേർതിരിച്ചെടുത്ത ഘടകം ഉപയോഗിച്ച് പട്ടാളപ്പുഴുവിനെ തുരത്താനുള്ള ഈ നൂതന മാർഗ്ഗം നിർദ്ദേശിക്കപ്പെട്ടത്	2026-05-18T13:31:42.113239
വിളവെടുപ്പ്	PRACTICE	applied_to	ചക്ക	CROP	233	വിയറ്റ്‌നാം സൂപ്പര്‍ ഏര്‍ലി എന്ന അത്ഭുത പ്ലാവ്	പ്രധാനമായും തായ്ത്തടിയിൽ മാത്രം ചക്കകൾ ഉണ്ടാകുന്നതുകൊണ്ട് വിളവെടുപ്പ് എളുപ്പമാണ്	2026-05-18T13:31:42.125239
വെള്ളീച്ച	PEST	affects	ചക്ക	CROP	237	ഈ നാടൻ പൊടിക്കൈകൾ ചെയ്തുനോക്കൂ; പച്ചക്കറി കൃഷിയിൽ വിജയം ഉറപ്പ്,	"""വേനൽക്കാലത്ത് പച്ചക്കറികളിൽ സാധാരണയായി കാണുന്ന വെള്ളീച്ച, മൈറ്റുകൾ എന്നിവ മൂലമുണ്ടാകുന്ന മഞ്ഞളിപ്പും ഇലചുരുളലും തടയാൻ വെളുത്തുള്ളി-വേപ്പെണ്ണ മിശ്രിതമോ വേപ്പിൻകുരുസത്തോ രണ്ടാഴ്ചയിലൊരിക്കൽ ചെടികളിൽ തളിക്കുക"	2026-05-18T13:31:42.199555
കാൽസ്യം	FERTILIZER	used_for	അമര	CROP	239	അമരപ്പയർ നടാൻ സമയമായി; പ്രോട്ടീൻ സമ്പന്നം, ഗുണങ്ങളേറെ	\nഎല്ലുകളുടെയും പല്ലുകളുടെയും ആരോഗ്യത്തിന് അത്യന്താപേക്ഷിതമായ കാൽസ്യം അമരപ്പയറിൽ ധാരാളമായി അടങ്ങിയിട്ടുണ്ട്	2026-05-18T13:31:42.247749
ഇരുമ്പ്	FERTILIZER	used_for	അമര	CROP	239	അമരപ്പയർ നടാൻ സമയമായി; പ്രോട്ടീൻ സമ്പന്നം, ഗുണങ്ങളേറെ	\nചുവന്ന രക്താണുക്കളുടെ രൂപീകരണത്തിൽ പ്രധാന പങ്കുവഹിക്കുന്ന ഇരുമ്പ് ധാരാളമായി അമരപ്പയറിൽ അടങ്ങിയിരിക്കുന്നതിനാൽ അനീമിയ പോലുള്ള പ്രശ്നങ്ങൾക്ക് ഇത് ഉത്തമമാണ്	2026-05-18T13:31:42.249762
കായീച്ച	PEST	affects	കപ്പ	CROP	241	കറിവേപ്പിലയിലെ കീടങ്ങളെ തുരത്താം; ഈയൊരു പൊടിക്കൈ മാത്രം പ്രയോഗിച്ചാൽ മതി,	ഈ കെണിയിൽ ആകർഷിക്കപ്പെടുന്ന കായീച്ചകൾ വിഷലിപ്തമായ കഞ്ഞിവെള്ളം കുടിച്ച് നശിക്കും	2026-05-18T13:31:42.292781
ഈർപ്പം	CONDITION	affects	ചക്ക	CROP	242	മഴയെ പേടിയേ വേണ്ട; ഇങ്ങനെ പച്ചക്കറി കൃഷി ചെയ്താൽ വൻ വിളവ് കൊയ്യാം.	പച്ചക്കറിത്തടം ഷീറ്റിട്ട് പുതപ്പിക്കുന്നതിനാൽ തടത്തിലെപ്പോഴും ഈർപ്പം നിലനിൽക്കുന്നു	2026-05-18T13:31:42.321782
പുഴു	PEST	affects	അരി	CROP	243	പട്ടുനൂൽ കൃഷിയിലുണ്ട്, ലാഭത്തി​െ ൻറ വഴികൾ	മുട്ട വിരിഞ്ഞ ശേഷം, പുഴുക്കളെ നെറ്റ് വിരിച്ച മറ്റൊരു വലിയ ട്രേയിലേക്ക് മാറ്റി, ചെറുതായി അരിഞ്ഞ മൾബറി ഇലകൾ രണ്ടര ദിവസം രാവിലെയും വൈകുന്നേരവും ഭക്ഷണമായി നൽകും	2026-05-18T13:31:42.335782
ഇലസത്ത് ലായനി	TREATMENT	used_for	ചക്ക	CROP	247	കീടങ്ങളെ തുരത്തും ഇലസത്ത് ലായനി	"""പച്ചക്കറിത്തോട്ടത്തിലെ കീടങ്ങളെ നിയന്ത്രിക്കാൻ ഫലപ്രദമായ ഒരു ജൈവകീടനാശിനിയാണ് ഇലസത്ത് ലായനി"	2026-05-18T13:31:42.388744
ജൈവകീടനാശിനി	TREATMENT	used_for	ചക്ക	CROP	247	കീടങ്ങളെ തുരത്തും ഇലസത്ത് ലായനി	"""പച്ചക്കറിത്തോട്ടത്തിലെ കീടങ്ങളെ നിയന്ത്രിക്കാൻ ഫലപ്രദമായ ഒരു ജൈവകീടനാശിനിയാണ് ഇലസത്ത് ലായനി"	2026-05-18T13:31:42.388744
നീർവാർച്ച	CONDITION	affects	പരുത്തി	CROP	253	Climate and Soil for Mango cultivation	നീർവാർച്ച കുറവുള്ള കറുത്ത പരുത്തി മണ്ണ് ഒഴികെയുള്ള എക്കൽ മണ്ണ് മുതൽ ലാറ്ററിറ്റിക് മണ്ണ് വരെ ഇത് വളർത്താം	2026-05-18T13:31:42.456332
നടീൽ	PRACTICE	applied_to	വാഴ	CROP	268	Introduction to Banana Cultivation	നടീൽ സീസൺ : തണ്ണീർത്തടം - ഫെബ്രുവരി-ഏപ്രിൽ: പൂവൻ, രസ്താലി, മൊന്താൻ, ഏപ്രിൽ - മെയ്: നേന്ത്രൻ, റോബസ്റ്റ, പൂന്തോട്ട ഭൂമി: ജനുവരി - ഫെബ്രുവരി, നവംബർ - ഡിസംബർ, പദുഗൈ ദേശങ്ങൾ: ജനുവരി - ഫെബ്രുവരി, ഓഗസ്റ്റ് - സെപ്റ്റംബർ, കുന്നിൻ വാഴ : ഏപ്രിൽ - മെയ് (താഴത്തെ പഴനി കുന്നുകൾ), ജൂൺ - ഓഗസ്റ്റ് (സിരുമല)	2026-05-18T13:31:42.620640
വരൾച്ച	CONDITION	affects	ചക്ക	CROP	274	Citrus crops Irrigation and weed control	വരൾച്ചക്കാലത്ത് (വടക്കേ ഇന്ത്യയിൽ ഏപ്രിൽ - ജൂൺ, ദക്ഷിണ-മധ്യ ഇന്ത്യയിൽ ഒക്ടോബർ - ഡിസംബർ) 8-10 ദിവസത്തെ ഇടവേളകളിൽ ചെടികൾക്ക് നനവ് നൽകണം	2026-05-18T13:31:42.674901
ഉഷ്ണമേഖലാ	CONDITION	affects	പപ്പായ	CROP	282	Soil for Pappaya	വേനൽക്കാല താപനില 35″aC മുതൽ 38″aC വരെ വ്യത്യാസപ്പെടുന്ന ഉഷ്ണമേഖലാ കാലാവസ്ഥയിലാണ് പപ്പായ നന്നായി വളരുന്നത്	2026-05-18T13:31:42.744366
താപനില	CONDITION	affects	പപ്പായ	CROP	282	Soil for Pappaya	വേനൽക്കാല താപനില 35″aC മുതൽ 38″aC വരെ വ്യത്യാസപ്പെടുന്ന ഉഷ്ണമേഖലാ കാലാവസ്ഥയിലാണ് പപ്പായ നന്നായി വളരുന്നത്	2026-05-18T13:31:42.744366
നീർവാർച്ച	CONDITION	affects	പപ്പായ	CROP	286	Pappaya Irrigation	നല്ല നീർവാർച്ചയുള്ള മണ്ണിൽ ധാരാളം ജലസേചനം നടത്തുന്നതിന് പപ്പായ നന്നായി പ്രതികരിക്കുന്നു	2026-05-18T13:31:42.773366
ജലസേചനം	PRACTICE	applied_to	പപ്പായ	CROP	286	Pappaya Irrigation	നല്ല നീർവാർച്ചയുള്ള മണ്ണിൽ ധാരാളം ജലസേചനം നടത്തുന്നതിന് പപ്പായ നന്നായി പ്രതികരിക്കുന്നു	2026-05-18T13:31:42.773366
മഴ	CONDITION	affects	പേര	CROP	294	Guava Cropping	വർഷത്തിൽ രണ്ടുതവണ പേരയ്ക്ക പൂക്കുന്നു, ആദ്യം ഏപ്രിൽ-മെയ് മാസങ്ങളിൽ മഴക്കാല വിളകൾക്കും പിന്നീട് ഓഗസ്റ്റ്-സെപ്റ്റംബർ മാസങ്ങളിൽ മഴക്കാല വിളകൾക്കും	2026-05-18T13:31:42.854828
മഴ	CONDITION	affects	കപ്പ	CROP	294	Guava Cropping	മഴക്കാലമായതിനാൽ പഴങ്ങൾ നനഞ്ഞതും ജലാംശം കുറഞ്ഞതും നന്നായി സൂക്ഷിക്കപ്പെടാത്തതുമാണ്	2026-05-18T13:31:42.855824
വരൾച്ച	CONDITION	affects	ചക്ക	CROP	300	Jack Irrigation	മഴയെ ആശ്രയിച്ചാണ് ചക്ക കൃഷി ചെയ്യുന്നതെങ്കിലും, ഇത് വരൾച്ചയെ വളരെ എളുപ്പത്തിൽ നേരിടുന്നു	2026-05-18T13:31:42.902153
മഴ	CONDITION	affects	ചക്ക	CROP	300	Jack Irrigation	മഴയെ ആശ്രയിച്ചാണ് ചക്ക കൃഷി ചെയ്യുന്നതെങ്കിലും, ഇത് വരൾച്ചയെ വളരെ എളുപ്പത്തിൽ നേരിടുന്നു	2026-05-18T13:31:42.902153
മുഞ്ഞ	PEST	affects	പയർ	CROP	305	പയറിലെ മുഞ്ഞയെ കളയാൻ ചില എളുപ്പവിദ്യകൾ	"""പയർ കർഷകരെ വലയ്ക്കുന്ന പ്രധാന പ്രശ്നങ്ങളിലൊന്നാണ് മുഞ്ഞ"	2026-05-18T13:31:42.970486
വരൾച്ച	CONDITION	affects	പയർ	CROP	306	തുവര കൃഷി ചെയ്യാം ഈസിയായി	വരൾച്ചയെ അതിജീവിക്കാനുള്ള കഴിവ് തുവരയെ മറ്റ് പയർവർഗ്ഗങ്ങളിൽ നിന്ന് വ്യത്യസ്തമാക്കുന്നു	2026-05-18T13:31:42.986304
ചകിരിച്ചോറ്	FERTILIZER	used_for	കടല	CROP	309	തക്കാളിച്ചെടി വേഗത്തിൽ കായ്ക്കാൻ വിനാഗിരി ലായനി	വിനാഗിരി ലായനി പ്രയോഗിച്ച ശേഷം ചാണകപ്പൊടി, എല്ലുപൊടി, കടലപ്പിണ്ണാക്ക്, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് തുടങ്ങിയ സാധാരണ വളങ്ങളും ചേർക്കുന്നത് കൂടുതൽ മികച്ച ഫലം നൽകും	2026-05-18T13:31:43.033304
കമ്പോസ്റ്റ്	FERTILIZER	used_for	കടല	CROP	309	തക്കാളിച്ചെടി വേഗത്തിൽ കായ്ക്കാൻ വിനാഗിരി ലായനി	വിനാഗിരി ലായനി പ്രയോഗിച്ച ശേഷം ചാണകപ്പൊടി, എല്ലുപൊടി, കടലപ്പിണ്ണാക്ക്, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് തുടങ്ങിയ സാധാരണ വളങ്ങളും ചേർക്കുന്നത് കൂടുതൽ മികച്ച ഫലം നൽകും	2026-05-18T13:31:43.033304
ചാണകപ്പൊടി	FERTILIZER	used_for	കടല	CROP	309	തക്കാളിച്ചെടി വേഗത്തിൽ കായ്ക്കാൻ വിനാഗിരി ലായനി	വിനാഗിരി ലായനി പ്രയോഗിച്ച ശേഷം ചാണകപ്പൊടി, എല്ലുപൊടി, കടലപ്പിണ്ണാക്ക്, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് തുടങ്ങിയ സാധാരണ വളങ്ങളും ചേർക്കുന്നത് കൂടുതൽ മികച്ച ഫലം നൽകും	2026-05-18T13:31:43.033304
എല്ലുപൊടി	FERTILIZER	used_for	കടല	CROP	309	തക്കാളിച്ചെടി വേഗത്തിൽ കായ്ക്കാൻ വിനാഗിരി ലായനി	വിനാഗിരി ലായനി പ്രയോഗിച്ച ശേഷം ചാണകപ്പൊടി, എല്ലുപൊടി, കടലപ്പിണ്ണാക്ക്, ചകിരിച്ചോറ് കമ്പോസ്റ്റ് തുടങ്ങിയ സാധാരണ വളങ്ങളും ചേർക്കുന്നത് കൂടുതൽ മികച്ച ഫലം നൽകും	2026-05-18T13:31:43.033304
നടീൽ	PRACTICE	applied_to	കുരുമുളക്	CROP	311	വി​ജ​യ് കു​രു​മു​ള​കി​ന് പ്രി​യ​മേ​റു​ന്നു	ഗ്രാമപ്രദേശങ്ങളിലെ കർഷകരുടെ ആവശ്യം പരിഗണിച്ച്, വിജയ് കുരുമുളകിന്റെ നടീൽ വസ്തുക്കൾ കൃഷിഭവന് കീഴിലുള്ള കരിമ്പ ഇക്കോഷോപ്പിൽ ലഭ്യമാണ്	2026-05-18T13:31:43.056554
പൊട്ടാസ്യം	FERTILIZER	used_for	വാഴ	CROP	312	ഇനി വാഴപ്പഴത്തോൽ വെറുതെ കളയണ്ട.	\n\nപൊട്ടാസ്യം കൂടാതെ, കാൽസ്യം, മാംഗനീസ്, സൾഫർ, മഗ്നീഷ്യം തുടങ്ങിയ സുപ്രധാന പോഷകങ്ങളും വാഴത്തോലിൽ അടങ്ങിയിട്ടുണ്ട്, ഇത് ചെടികളുടെ ആരോഗ്യത്തിന് വളരെ നല്ലതാണ്	2026-05-18T13:31:43.061555
കാൽസ്യം	FERTILIZER	used_for	വാഴ	CROP	312	ഇനി വാഴപ്പഴത്തോൽ വെറുതെ കളയണ്ട.	\n\nപൊട്ടാസ്യം കൂടാതെ, കാൽസ്യം, മാംഗനീസ്, സൾഫർ, മഗ്നീഷ്യം തുടങ്ങിയ സുപ്രധാന പോഷകങ്ങളും വാഴത്തോലിൽ അടങ്ങിയിട്ടുണ്ട്, ഇത് ചെടികളുടെ ആരോഗ്യത്തിന് വളരെ നല്ലതാണ്	2026-05-18T13:31:43.061555
നീർവാർച്ച	CONDITION	affects	ബീൻസ്	CROP	314	കൊടുംതണുപ്പൊന്നും വേണ്ട; ബീൻസ് ഇവിടേയും വളരും	നല്ല നീർവാർച്ചയുള്ള പശിമരാശി മണ്ണാണ് ബീൻസ് വളർത്താൻ ഏറ്റവും നല്ലത്	2026-05-18T13:31:43.087519
പുഴു	PEST	affects	ചീര	CROP	315	ഏതു സമയത്തും ഇതുപോലെ ചീര നടാം	\n\nചീരയെ ആക്രമിക്കുന്ന പ്രധാന കീടങ്ങൾ ശലഭങ്ങളുടെ പുഴുക്കളാണ്:\n* **കൂടുകെട്ടിപ്പുഴുക്കൾ:** ഇലകൾ കൂട്ടിയോജിപ്പിച്ച് അതിനുള്ളിലിരുന്ന് തിന്ന് നശിപ്പിക്കുന്നു	2026-05-18T13:31:43.115570
ഇലപ്പുള്ളി രോഗം	DISEASE	affects	ചീര	CROP	315	ഏതു സമയത്തും ഇതുപോലെ ചീര നടാം	\n\n**ഇലപ്പുള്ളി രോഗം:** ചീരയുടെ ഇലകളിൽ അടിവശത്തും ഉപരിതലത്തിലും ഒരുപോലെ പാടുകൾ കാണപ്പെടുന്നു	2026-05-18T13:31:43.121568
പൊട്ടാസ്യം	FERTILIZER	used_for	റംബൂട്ടാൻ	CROP	317	ഒഴിവാക്കരുത്, പോഷകസമൃദ്ധമാണ് റംബൂട്ടാൻ	വിറ്റാമിനുകൾ, കാൽസ്യം, മഗ്നീഷ്യം, പൊട്ടാസ്യം, കാർബോഹൈഡ്രേറ്റുകൾ, ആന്റിഓക്സിഡന്റുകൾ എന്നിവയാൽ സമ്പന്നമാണ് റംബൂട്ടാൻ പഴങ്ങൾ	2026-05-18T13:31:43.162719
കാൽസ്യം	FERTILIZER	used_for	റംബൂട്ടാൻ	CROP	317	ഒഴിവാക്കരുത്, പോഷകസമൃദ്ധമാണ് റംബൂട്ടാൻ	വിറ്റാമിനുകൾ, കാൽസ്യം, മഗ്നീഷ്യം, പൊട്ടാസ്യം, കാർബോഹൈഡ്രേറ്റുകൾ, ആന്റിഓക്സിഡന്റുകൾ എന്നിവയാൽ സമ്പന്നമാണ് റംബൂട്ടാൻ പഴങ്ങൾ	2026-05-18T13:31:43.162719
മഴ	CONDITION	affects	ചോളം	CROP	319	മഴ പെയ്യുമ്പോൾ ചോളം നടാം	\n\nമഴക്കാല വിളയായി കൃഷി ചെയ്യുമ്പോൾ ജൂൺ-ജൂലൈ മാസങ്ങളിൽ നട്ട് ആഗസ്റ്റ്-സെപ്തംബർ മാസങ്ങളിൽ ചോളം വിളവെടുപ്പിന് പാകമാകും	2026-05-18T13:31:43.189176
വേപ്പിൻപിണ്ണാക്ക്	FERTILIZER	used_for	കടല	CROP	320	ഗ്രോബാഗിൽ ഇങ്ങനെ നട്ടാൽ വിളവ് നൂറുമേനി	\n\nഒരുപിടി വേപ്പിൻപിണ്ണാക്ക്, കടലപ്പിണ്ണാക്ക്, എല്ലുപൊടി എന്നിവ അൽപാൽപം ചുവട്ടിൽ നിന്ന് വിട്ട് മണ്ണ്, ചകിരിച്ചോറ് എന്നിവ കൂട്ടിക്കൊടുക്കണം	2026-05-18T13:31:43.220212
ചകിരിച്ചോറ്	FERTILIZER	used_for	കടല	CROP	320	ഗ്രോബാഗിൽ ഇങ്ങനെ നട്ടാൽ വിളവ് നൂറുമേനി	\n\nഒരുപിടി വേപ്പിൻപിണ്ണാക്ക്, കടലപ്പിണ്ണാക്ക്, എല്ലുപൊടി എന്നിവ അൽപാൽപം ചുവട്ടിൽ നിന്ന് വിട്ട് മണ്ണ്, ചകിരിച്ചോറ് എന്നിവ കൂട്ടിക്കൊടുക്കണം	2026-05-18T13:31:43.220212
എല്ലുപൊടി	FERTILIZER	used_for	കടല	CROP	320	ഗ്രോബാഗിൽ ഇങ്ങനെ നട്ടാൽ വിളവ് നൂറുമേനി	\n\nഒരുപിടി വേപ്പിൻപിണ്ണാക്ക്, കടലപ്പിണ്ണാക്ക്, എല്ലുപൊടി എന്നിവ അൽപാൽപം ചുവട്ടിൽ നിന്ന് വിട്ട് മണ്ണ്, ചകിരിച്ചോറ് എന്നിവ കൂട്ടിക്കൊടുക്കണം	2026-05-18T13:31:43.220212
വിളവെടുപ്പ്	PRACTICE	applied_to	വഴുതന	CROP	321	മഴക്കാലത്തെ വഴുതനങ്ങ കൃഷി	ശരിയായ പരിചരണം നൽകിയാൽ മുളകിലും വഴുതനയിലും ആറുമാസത്തോളം വിളവെടുപ്പ് തുടരാൻ സാധിക്കും	2026-05-18T13:31:43.241176
മഴ	CONDITION	affects	ചക്ക	CROP	322	മഴക്കാലത്തും ചെയ്യാം വെണ്ട കൃഷി	"""വേനൽക്കാലത്തേക്കാൾ നന്നായി മഴക്കാലത്തും പച്ചക്കറി കൃഷി ചെയ്യാൻ സാധിക്കും"	2026-05-18T13:31:43.245176
മഴ	CONDITION	affects	പേര	CROP	322	മഴക്കാലത്തും ചെയ്യാം വെണ്ട കൃഷി	\n\nപ്രധാന ഇനങ്ങൾ: 'സുസ്ഥിര' മഴക്കാലത്ത് നടാൻ പറ്റിയ ഇനമാണ്, പേരുപോലെത്തന്നെ ദീർഘകാലം വിളവെടുക്കാൻ സാധിക്കും	2026-05-18T13:31:43.259176
ഇടവിള	PRACTICE	applied_to	വാഴ	CROP	322	മഴക്കാലത്തും ചെയ്യാം വെണ്ട കൃഷി	വാഴത്തോപ്പുകളിൽ ഇടവിളയായും വെണ്ട കൃഷി ചെയ്യാവുന്നതാണ്	2026-05-18T13:31:43.263176
നെൽകൃഷി	PRACTICE	applied_to	ചെറുപയർ	CROP	323	കുട്ടമ്പൂരിലെ ചെറുപയർ പാടം	നെൽകൃഷിയിലെ ലാഭക്കുറവ് കാരണം ജനുവരി, ഫെബ്രുവരി മാസങ്ങളിലാണ് കർഷകർ ചെറുപയർ കൃഷി തിരഞ്ഞെടുക്കുന്നത്	2026-05-18T13:31:43.267176
ജൈവകീടനാശിനി	TREATMENT	used_for	ചക്ക	CROP	324	ജൈവ കീടനാശിനികൾ ഉപയോഗിക്കുന്നത് സുരക്ഷിതമാണോ?	രാസകീടനാശിനികൾ ഉപയോഗിച്ച പച്ചക്കറികൾ ശരീരത്തിന് ദോഷകരമാണെന്ന തിരിച്ചറിവ് ജൈവകീടനാശിനികളിലേക്ക് മാറാൻ നമ്മെ പ്രേരിപ്പിച്ചു	2026-05-18T13:31:43.283176
പൊട്ടാഷ്	FERTILIZER	used_for	കടല	CROP	326	ഗ്രോബാഗിൽ ഇങ്ങനെ വളമിടാം,	\n\nചെടികൾക്ക് ആവശ്യമായ നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാഷ് (NPK) എന്നിവ ധാരാളമായി അടങ്ങിയ ഒന്നാണ് കടലപ്പിണ്ണാക്ക്	2026-05-18T13:31:43.321176
ഫോസ്ഫറസ്	FERTILIZER	used_for	കടല	CROP	326	ഗ്രോബാഗിൽ ഇങ്ങനെ വളമിടാം,	\n\nചെടികൾക്ക് ആവശ്യമായ നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാഷ് (NPK) എന്നിവ ധാരാളമായി അടങ്ങിയ ഒന്നാണ് കടലപ്പിണ്ണാക്ക്	2026-05-18T13:31:43.321176
നൈട്രജൻ	FERTILIZER	used_for	കടല	CROP	326	ഗ്രോബാഗിൽ ഇങ്ങനെ വളമിടാം,	\n\nചെടികൾക്ക് ആവശ്യമായ നൈട്രജൻ, ഫോസ്ഫറസ്, പൊട്ടാഷ് (NPK) എന്നിവ ധാരാളമായി അടങ്ങിയ ഒന്നാണ് കടലപ്പിണ്ണാക്ക്	2026-05-18T13:31:43.321176
മുഞ്ഞ	PEST	affects	പയർ	CROP	327	എന്നും എപ്പോഴും പയർ	\n\nപയർ കൃഷിയുടെ പ്രധാന ശത്രു മുഞ്ഞയാണ് (പയർപേൻ)	2026-05-18T13:31:43.331177
ചാഴി	PEST	affects	പയർ	CROP	327	എന്നും എപ്പോഴും പയർ	\n\nപയർ ചാഴിയെ തുരത്താൻ വൈകുന്നേരങ്ങളിൽ കൃഷിയിടത്തിന് സമീപം പന്തം കത്തിച്ചുവെക്കുക	2026-05-18T13:31:43.337176
