head	head_label	relation	tail	tail_label	doc_id	title	sentence	created_at
പുഴു	PEST	affects	പയർ	CROP	327	എന്നും എപ്പോഴും പയർ	ഇത് പയർചാഴിക്കും കായ്തുരപ്പൻ പുഴുവിനും എതിരെ ഫലപ്രദമാണ്	2026-05-18T13:31:43.341176
വേപ്പിൻ പിണ്ണാക്ക്	FERTILIZER	used_for	കടല	CROP	330	ശൈത്യകാല പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങാം,	രണ്ടാഴ്ച കഴിഞ്ഞ് മണ്ണിര കമ്പോസ്റ്റ്, കടലപ്പിണ്ണാക്ക്, വേപ്പിൻ പിണ്ണാക്ക് എന്നിവ 2:1:1 അനുപാതത്തിൽ ചെടികൾക്ക് ചുറ്റുമിട്ട് മണ്ണ് മുകളിൽ വിതറണം	2026-05-18T13:31:43.391766
കമ്പോസ്റ്റ്	FERTILIZER	used_for	കടല	CROP	330	ശൈത്യകാല പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങാം,	രണ്ടാഴ്ച കഴിഞ്ഞ് മണ്ണിര കമ്പോസ്റ്റ്, കടലപ്പിണ്ണാക്ക്, വേപ്പിൻ പിണ്ണാക്ക് എന്നിവ 2:1:1 അനുപാതത്തിൽ ചെടികൾക്ക് ചുറ്റുമിട്ട് മണ്ണ് മുകളിൽ വിതറണം	2026-05-18T13:31:43.391766
ഇലതീനി പുഴു	PEST	affects	ചക്ക	CROP	330	ശൈത്യകാല പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങാം,	\n\nശീതകാല പച്ചക്കറികളിൽ സാധാരണയായി കണ്ടുവരുന്നത് ഇലതീനി പുഴുക്കളാണ്	2026-05-18T13:31:43.399799
സ്യൂഡോമോണാസ്	TREATMENT	used_for	മുളക്	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n\n**വിത്ത് തിരഞ്ഞെടുപ്പും നടീൽ രീതിയും:**\n* **ചെറിയ വിത്തുകൾ:** ചീര, മുളക്, മുള്ളങ്കി, തക്കാളി, വഴുതന തുടങ്ങിയ ചെറിയ വിത്തുകൾ ഒരു കോട്ടൺ തുണിയിൽ കിഴികെട്ടി 2 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത ശേഷം നേരിട്ട് മണ്ണിൽ നടാം	2026-05-18T13:31:43.420799
സ്യൂഡോമോണാസ്	TREATMENT	used_for	വഴുതന	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n\n**വിത്ത് തിരഞ്ഞെടുപ്പും നടീൽ രീതിയും:**\n* **ചെറിയ വിത്തുകൾ:** ചീര, മുളക്, മുള്ളങ്കി, തക്കാളി, വഴുതന തുടങ്ങിയ ചെറിയ വിത്തുകൾ ഒരു കോട്ടൺ തുണിയിൽ കിഴികെട്ടി 2 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത ശേഷം നേരിട്ട് മണ്ണിൽ നടാം	2026-05-18T13:31:43.420799
സ്യൂഡോമോണാസ്	TREATMENT	used_for	ചീര	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n\n**വിത്ത് തിരഞ്ഞെടുപ്പും നടീൽ രീതിയും:**\n* **ചെറിയ വിത്തുകൾ:** ചീര, മുളക്, മുള്ളങ്കി, തക്കാളി, വഴുതന തുടങ്ങിയ ചെറിയ വിത്തുകൾ ഒരു കോട്ടൺ തുണിയിൽ കിഴികെട്ടി 2 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത ശേഷം നേരിട്ട് മണ്ണിൽ നടാം	2026-05-18T13:31:43.420799
നടീൽ	PRACTICE	applied_to	മുളക്	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n\n**വിത്ത് തിരഞ്ഞെടുപ്പും നടീൽ രീതിയും:**\n* **ചെറിയ വിത്തുകൾ:** ചീര, മുളക്, മുള്ളങ്കി, തക്കാളി, വഴുതന തുടങ്ങിയ ചെറിയ വിത്തുകൾ ഒരു കോട്ടൺ തുണിയിൽ കിഴികെട്ടി 2 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത ശേഷം നേരിട്ട് മണ്ണിൽ നടാം	2026-05-18T13:31:43.420799
നടീൽ	PRACTICE	applied_to	വഴുതന	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n\n**വിത്ത് തിരഞ്ഞെടുപ്പും നടീൽ രീതിയും:**\n* **ചെറിയ വിത്തുകൾ:** ചീര, മുളക്, മുള്ളങ്കി, തക്കാളി, വഴുതന തുടങ്ങിയ ചെറിയ വിത്തുകൾ ഒരു കോട്ടൺ തുണിയിൽ കിഴികെട്ടി 2 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത ശേഷം നേരിട്ട് മണ്ണിൽ നടാം	2026-05-18T13:31:43.420799
നടീൽ	PRACTICE	applied_to	ചീര	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n\n**വിത്ത് തിരഞ്ഞെടുപ്പും നടീൽ രീതിയും:**\n* **ചെറിയ വിത്തുകൾ:** ചീര, മുളക്, മുള്ളങ്കി, തക്കാളി, വഴുതന തുടങ്ങിയ ചെറിയ വിത്തുകൾ ഒരു കോട്ടൺ തുണിയിൽ കിഴികെട്ടി 2 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത ശേഷം നേരിട്ട് മണ്ണിൽ നടാം	2026-05-18T13:31:43.420799
സ്യൂഡോമോണാസ്	TREATMENT	used_for	പടവലം	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n* **വലിയ വിത്തുകൾ:** വെണ്ട, പയർ, വെള്ളരി, പാവൽ, പടവലം, മത്തൻ, കുമ്പളം തുടങ്ങിയ വലിയ വിത്തുകൾ 4-6 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത് മുളപ്പിച്ച ശേഷം നടുന്നതാണ് നല്ലത്	2026-05-18T13:31:43.421799
സ്യൂഡോമോണാസ്	TREATMENT	used_for	പാവൽ	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n* **വലിയ വിത്തുകൾ:** വെണ്ട, പയർ, വെള്ളരി, പാവൽ, പടവലം, മത്തൻ, കുമ്പളം തുടങ്ങിയ വലിയ വിത്തുകൾ 4-6 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത് മുളപ്പിച്ച ശേഷം നടുന്നതാണ് നല്ലത്	2026-05-18T13:31:43.421799
സ്യൂഡോമോണാസ്	TREATMENT	used_for	പയർ	CROP	331	പച്ചക്കറി കൃഷിക്ക് ഒരുങ്ങുകയാണോ? വിത്ത് മുളപ്പിക്കുമ്പോൾ ശ്രദ്ധിക്കേണം ഇക്കാര്യങ്ങൾ,	\n* **വലിയ വിത്തുകൾ:** വെണ്ട, പയർ, വെള്ളരി, പാവൽ, പടവലം, മത്തൻ, കുമ്പളം തുടങ്ങിയ വലിയ വിത്തുകൾ 4-6 മണിക്കൂർ വെള്ളത്തിലോ സ്യൂഡോമോണാസ് ലായനിയിലോ കുതിർത്ത് മുളപ്പിച്ച ശേഷം നടുന്നതാണ് നല്ലത്	2026-05-18T13:31:43.421799
നെൽകൃഷി	PRACTICE	applied_to	പരുത്തി	CROP	335	കേരളമണ്ണില്‍ ബംഗാള്‍ വിത്തിന് നൂറുമേനി	\n\nകാട്ടിപ്പരുത്തി പാടശേഖരത്തിൽ സ്വന്തമായും പാട്ടത്തിനെടുത്തും മറ്റുമായി 14 ഏക്കറിലാണ് അബൂയൂസഫ് ഗുരുക്കൾ നെൽകൃഷി ചെയ്യുന്നത്	2026-05-18T13:31:43.544112
മഴ	CONDITION	affects	ചുരക്ക	CROP	338	ചു​ര​ക്ക കൃ​ഷി​ചെ​യ്യാം മി​ക​ച്ച വി​ള​വ് നേ​ടാം	വേനൽക്കാലത്തും മഴക്കാലത്തും ചുരക്ക കൃഷി ചെയ്യാം	2026-05-18T13:31:43.621115
വരൾച്ച	CONDITION	affects	ചുരക്ക	CROP	338	ചു​ര​ക്ക കൃ​ഷി​ചെ​യ്യാം മി​ക​ച്ച വി​ള​വ് നേ​ടാം	വരൾച്ചയെ അതിജീവിക്കാൻ ചുരക്കയ്ക്ക് കഴിയും	2026-05-18T13:31:43.630115
വൈറസ്	DISEASE	affects	പാവൽ	CROP	342	നന്നായി പാവൽ ഉണ്ടാകാൻ ഇങ്ങനെ പരിചരിക്കാം	\n\nപാവൽ ചെടികളിൽ ഇലപ്പരപ്പിൽ പച്ചയും മഞ്ഞയും കലർന്ന നിറങ്ങൾ കാണപ്പെടുക, ഇലകൾ മുരടിക്കുക, പുതിയ ഇലകൾ ചെറുതാകുകയും മുരടിക്കുകയും ചെയ്യുക, ശാഖകളുടെ എണ്ണം കുറയുകയും കായ്പിടിത്തം തീരെ കുറയുകയും ചെയ്യുക എന്നിവ വൈറസ് രോഗബാധയുടെ ലക്ഷണങ്ങളാണ്	2026-05-18T13:31:43.747938
വെളുത്തുള്ളി മിശ്രിതം	TREATMENT	used_for	ആവണക്കെണ്ണ	CROP	342	നന്നായി പാവൽ ഉണ്ടാകാൻ ഇങ്ങനെ പരിചരിക്കാം	രോഗവാഹകരായ കീടങ്ങളെ നശിപ്പിക്കാൻ വേപ്പെണ്ണ, ആവണക്കെണ്ണ-വെളുത്തുള്ളി മിശ്രിതം അല്ലെങ്കിൽ രണ്ട് ശതമാനം വീര്യമുള്ള വേപ്പധിഷ്ഠിത കീടനാശിനി എന്നിവ ഉപയോഗിക്കുക	2026-05-18T13:31:43.750937
കീടനാശിനി	TREATMENT	used_for	ആവണക്കെണ്ണ	CROP	342	നന്നായി പാവൽ ഉണ്ടാകാൻ ഇങ്ങനെ പരിചരിക്കാം	രോഗവാഹകരായ കീടങ്ങളെ നശിപ്പിക്കാൻ വേപ്പെണ്ണ, ആവണക്കെണ്ണ-വെളുത്തുള്ളി മിശ്രിതം അല്ലെങ്കിൽ രണ്ട് ശതമാനം വീര്യമുള്ള വേപ്പധിഷ്ഠിത കീടനാശിനി എന്നിവ ഉപയോഗിക്കുക	2026-05-18T13:31:43.750937
പ്രൂണിങ്	PRACTICE	applied_to	മാവ്	CROP	343	വീട്ടുവളപ്പിലെ മാവുകൾ നന്നായി ഫലം തരാൻ ചെയ്യേണ്ടത്.	\n\n**പ്രൂണിങ് രീതികൾ:**\n\nമാവ് 60-80 സെന്റിമീറ്റർ ഉയരമാകുമ്പോൾ മണ്ട മുറിക്കുക	2026-05-18T13:31:43.774971
കുമ്മായം	TREATMENT	used_for	കപ്പ	CROP	345	ഏതു കാലാവസ്ഥയിലും ചെയ്യാം പയർകൃഷി	കൃഷിയിടം നന്നായി ഉഴുതുമറിച്ച് കട്ടകൾ ഉടച്ച് മണ്ണ് പാകപ്പെടുത്തിയ ശേഷം കുമ്മായം ചേർക്കണം	2026-05-18T13:31:43.825860
വിളവെടുപ്പ്	PRACTICE	applied_to	പയർ	CROP	345	ഏതു കാലാവസ്ഥയിലും ചെയ്യാം പയർകൃഷി	പയർ അധികം മൂക്കും മുമ്പേ വിളവെടുപ്പ് ആരംഭിക്കണം	2026-05-18T13:31:43.833860
വാട്ടരോഗം	DISEASE	affects	മുളക്	CROP	346	റബർ തോട്ടത്തിൽ നടാം വെള്ളക്കാന്താരി	\n\n**വാട്ടരോഗം:**\nമുളക് കൃഷിയിൽ സാധാരണയായി കാണുന്ന രോഗമാണ് ചെടികൾ പെട്ടെന്ന് വാടിപ്പോകുന്നത്	2026-05-18T13:31:43.882874
കീടനാശിനി	TREATMENT	used_for	കപ്പ	CROP	348	വരുന്നത് ചുട്ടുപൊള്ളുന്ന ദിനങ്ങൾ, വിളകളെ എങ്ങനെ സംരക്ഷിക്കാം	ജൈവ കീടനാശിനികളും ആവശ്യമെങ്കിൽ രാസവള കുമിൾനാശിനികളും നിർദ്ദേശിക്കപ്പെട്ട അളവിൽ ഉപയോഗിക്കാം	2026-05-18T13:31:43.922843
മഴ	CONDITION	affects	പയർ	CROP	348	വരുന്നത് ചുട്ടുപൊള്ളുന്ന ദിനങ്ങൾ, വിളകളെ എങ്ങനെ സംരക്ഷിക്കാം	തെങ്ങിൻതോപ്പുകളും മറ്റും വേനൽക്കാലത്ത് ഉഴുത്, വേനൽമഴ ലഭിച്ച ശേഷം പയർവിത്ത് വിതയ്ക്കുന്ന പഴയ സമ്പ്രദായം തിരികെ കൊണ്ടുവരേണ്ടതുണ്ട്	2026-05-18T13:31:43.927197
ഇടവിള	PRACTICE	applied_to	നിലക്കടല	CROP	359	Custard Apple intercultivation	നടീലിന്റെ ആദ്യ വർഷങ്ങളിൽ നിലക്കടല, ചെറുധാന്യങ്ങൾ, പയർ, ലിൻസീഡ് തുടങ്ങിയ ഇടവിളകൾ വളർത്താം	2026-05-18T13:31:44.148148
ഇടവിള	PRACTICE	applied_to	പയർ	CROP	359	Custard Apple intercultivation	നടീലിന്റെ ആദ്യ വർഷങ്ങളിൽ നിലക്കടല, ചെറുധാന്യങ്ങൾ, പയർ, ലിൻസീഡ് തുടങ്ങിയ ഇടവിളകൾ വളർത്താം	2026-05-18T13:31:44.148148
ഇടവിള	PRACTICE	applied_to	പപ്പായ	CROP	364	Ber Interculture and pruning	ആവശ്യത്തിന് ജലസേചന സൗകര്യമുണ്ടെങ്കിൽ ആദ്യത്തെ മൂന്ന് വർഷം പപ്പായ അല്ലെങ്കിൽ ഫാൽസ ഇടവിളയായി വളർത്താം	2026-05-18T13:31:44.194147
നീർവാർച്ച	CONDITION	affects	നെല്ലിക്ക	CROP	369	Amla climate and coil requirements	നല്ല നീർവാർച്ചയുള്ള പശിമരാശി മണ്ണിൽ നെല്ലിക്ക മരങ്ങൾ വേഗത്തിൽ വളരുന്നുണ്ടെങ്കിലും, കനത്ത കളിമണ്ണിലും ആദ്യത്തെ 2 - 3 വർഷങ്ങളിൽ വിള വളർച്ചയുടെ ആദ്യ ഘട്ടത്തിൽ കനത്ത മഴയുള്ളപ്പോൾ നേരിയ നീർവാർച്ച ക്രമീകരിച്ചാൽ അവയ്ക്ക് വളരാൻ കഴിയും	2026-05-18T13:31:44.228253
മഴ	CONDITION	affects	നെല്ലിക്ക	CROP	369	Amla climate and coil requirements	നല്ല നീർവാർച്ചയുള്ള പശിമരാശി മണ്ണിൽ നെല്ലിക്ക മരങ്ങൾ വേഗത്തിൽ വളരുന്നുണ്ടെങ്കിലും, കനത്ത കളിമണ്ണിലും ആദ്യത്തെ 2 - 3 വർഷങ്ങളിൽ വിള വളർച്ചയുടെ ആദ്യ ഘട്ടത്തിൽ കനത്ത മഴയുള്ളപ്പോൾ നേരിയ നീർവാർച്ച ക്രമീകരിച്ചാൽ അവയ്ക്ക് വളരാൻ കഴിയും	2026-05-18T13:31:44.228253
ഇടവിള	PRACTICE	applied_to	ചെറുപയർ	CROP	371	Amla planting, pruning, irrigation and intercultivation	വിള വളർച്ചയുടെ ആദ്യഘട്ടങ്ങളിൽ വൻപയർ, ചെറുപയർ തുടങ്ങിയ ഇടവിളകൾ 4-5 വർഷം വരെ വളർത്താം	2026-05-18T13:31:44.248234
ഉഷ്ണമേഖലാ	CONDITION	affects	ആപ്പിൾ	CROP	374	Wood Apple climate and soil requirements	സമുദ്രനിരപ്പിൽ നിന്ന് 1400 മീറ്റർ ഉയരം വരെയുള്ള ഉഷ്ണമേഖലാ, ഉപ ഉഷ്ണമേഖലാ പ്രദേശങ്ങളിലെ വരണ്ട പ്രദേശങ്ങളിൽ വുഡ് ആപ്പിൾ വളർത്താം	2026-05-18T13:31:44.279286
ഇടവിള	PRACTICE	applied_to	പയർ	CROP	382	Bael planting and interculture	ആദ്യകാലങ്ങളിൽ ഏതെങ്കിലും പയർവർഗ്ഗങ്ങളോ തീറ്റപ്പുല്ലുകളോ ഇടവിളയായി എടുക്കാം	2026-05-18T13:31:44.332873
കമ്പോസ്റ്റ്	FERTILIZER	used_for	ചക്ക	CROP	406	മാലിന്യം ഒഴിവാക്കാനും വളത്തിനും പൈപ്പ് കമ്പോസ്റ്റ്,	പലരും പ്ലാസ്റ്റിക് കൂടുകളിൽ മാലിന്യം കെട്ടി വഴിയരികിൽ തള്ളുന്നത് പതിവാണെങ്കിലും, അല്പം ശ്രദ്ധിച്ചാൽ ഈ മാലിന്യം ഒഴിവാക്കാനും പച്ചക്കറികൾക്ക് ആവശ്യമായ വളം ഉത്പാദിപ്പിക്കാനും പൈപ്പ് കമ്പോസ്റ്റ് ഉപയോഗിക്കാം	2026-05-18T13:31:44.621524
വളപ്രയോഗം	PRACTICE	applied_to	പയർ	CROP	413	"അധിക വളപ്രയോഗം വേണ്ട, തുടർച്ചയായ മഴയും അമിതമായ ചൂടും ദോഷം ചെയ്യും; നീല അമരി കൃഷി എങ്ങനെ?"""	പയർ വർഗ്ഗത്തിൽപ്പെട്ട ചെടിയായതിനാൽ, ഇതിന്റെ വേരിലെ മുഴകളിലൂടെ നൈട്രജൻ ഉത്പാദിപ്പിക്കുന്നതിനാൽ അധിക വളപ്രയോഗം ആവശ്യമില്ല	2026-05-18T13:31:44.850750
നൈട്രജൻ	FERTILIZER	used_for	പയർ	CROP	413	"അധിക വളപ്രയോഗം വേണ്ട, തുടർച്ചയായ മഴയും അമിതമായ ചൂടും ദോഷം ചെയ്യും; നീല അമരി കൃഷി എങ്ങനെ?"""	പയർ വർഗ്ഗത്തിൽപ്പെട്ട ചെടിയായതിനാൽ, ഇതിന്റെ വേരിലെ മുഴകളിലൂടെ നൈട്രജൻ ഉത്പാദിപ്പിക്കുന്നതിനാൽ അധിക വളപ്രയോഗം ആവശ്യമില്ല	2026-05-18T13:31:44.850750
ഇടവിള	PRACTICE	applied_to	തെങ്ങ്	CROP	414	ആടലോടകം കൃഷി: നട്ട് ആദ്യവർഷം ഇലകൾ വിളവെടുക്കാം രണ്ട് വർഷം കഴിഞ്ഞ് വേരുകളും, ഇടവിളയായും കൃഷി ചെയ്യാം	ഒറ്റയ്ക്കോ തെങ്ങിന്റെയും റബ്ബറിന്റെയും ഇടവിളയായോ ആടലോടകം കൃഷി ചെയ്യാം	2026-05-18T13:31:44.866745
ജൈവവളം	FERTILIZER	used_for	വാഴ	CROP	416	ഗർഭാശയ അസുഖങ്ങൾക്കും ത്വക് രോഗങ്ങൾക്കും ഫലപ്രദം; ഇത് കറ്റാർവാഴ കൃഷിക്ക് അനുയോജ്യമായ സമയം,	\n\nകറ്റാർവാഴയുടെ വേരുകൾ 20-30 സെന്റീമീറ്റർ വരെ ആഴത്തിൽ ഇറങ്ങുന്നതിനാൽ, നിലം നന്നായി ഉഴുത് അവസാന ഉഴുതുമറിക്കലിന്റെ സമയത്ത് ജൈവവളം ചേർക്കണം	2026-05-18T13:31:44.927749
മഴ	CONDITION	affects	ഇഞ്ചി	CROP	417	വയനാട്ടിൽ ഇഞ്ചിവിപ്ലവം: കുടകിലെ ക്ഷീണകാലത്തിന് വിട; നാടുവിട്ടവർ തിരികെവരികയാണ്, സ്വന്തം തൊടിയിലേക്ക്	കാലാവസ്ഥാ മാറ്റങ്ങൾ ഇഞ്ചിക്കൃഷിക്ക് വെല്ലുവിളിയാകാമെന്നും, മഴവെള്ളം ഗ്രോ ബാഗുകളിൽ കെട്ടിനിൽക്കുന്നത് ഇഞ്ചി ചീയാൻ കാരണമാകുമെന്നും ബോബി മുന്നറിയിപ്പ് നൽകുന്നു	2026-05-18T13:31:44.956101
ജലസേചനം	PRACTICE	applied_to	ഇഞ്ചി	CROP	418	ഇഞ്ചി എന്ന മഹൗഷധി; അറിയാം കൃഷിയും പരിപാലനവും	മഴയെ ആശ്രയിച്ചും കൃത്രിമ ജലസേചനം ഉപയോഗിച്ചും ഇഞ്ചി കൃഷി നടത്താം	2026-05-18T13:31:44.974564
മഴ	CONDITION	affects	ഇഞ്ചി	CROP	418	ഇഞ്ചി എന്ന മഹൗഷധി; അറിയാം കൃഷിയും പരിപാലനവും	മഴയെ ആശ്രയിച്ചും കൃത്രിമ ജലസേചനം ഉപയോഗിച്ചും ഇഞ്ചി കൃഷി നടത്താം	2026-05-18T13:31:44.974564
ഇടവിള	PRACTICE	applied_to	പേര	CROP	419	ശരീരവേദനയും നീരും കുറയ്ക്കും വിഷശമനമായും ഉപയോ​ഗിക്കാം; ഓരില കൃഷി എങ്ങനെ?	ഭാഗിക തണലിനെ അതിജീവിക്കാൻ കഴിവുള്ളതിനാൽ മാങ്ങ, പേരക്ക തുടങ്ങിയ തോട്ടങ്ങളിൽ ഇടവിളയായും ഓരില കൃഷി ചെയ്യാവുന്നതാണ്	2026-05-18T13:31:45.012671
വിളവെടുപ്പ്	PRACTICE	applied_to	ജാതി	CROP	420	ജാതിപത്രിക്ക് മാത്രമല്ല, ജാതിത്തൊണ്ടിനുമുണ്ട് മൂല്യം; മരുന്ന് മാത്രമല്ല, കാൻഡിയും ഉണ്ടാക്കാം	"""കേരളത്തിൽ ജൂൺ മുതൽ ഓഗസ്റ്റ് വരെയാണ് ജാതിക്കയുടെ വിളവെടുപ്പ് കാലം"	2026-05-18T13:31:45.021603
മഴ	CONDITION	affects	റംബൂട്ടാൻ	CROP	420	ജാതിപത്രിക്ക് മാത്രമല്ല, ജാതിത്തൊണ്ടിനുമുണ്ട് മൂല്യം; മരുന്ന് മാത്രമല്ല, കാൻഡിയും ഉണ്ടാക്കാം	എന്നാൽ, ശക്തമായ മഴ റംബൂട്ടാൻ കായ് കൊഴിയുന്നതിന് കാരണമാകുന്നുണ്ട്	2026-05-18T13:31:45.040592
കീടനാശിനി	TREATMENT	used_for	ചക്ക	CROP	428	കീടനാശിനി വേണ്ടാത്ത പച്ചക്കറി, പ്രതിദിനം വിൽക്കുന്നത് 25000 കിലോ വരെ; 25 ഏക്കറിൽ നിറയെ കായ്ച്ച് ചൗചൗ	കീടനാശിനികൾ ആവശ്യമില്ലാത്ത ഏക പച്ചക്കറിയാണ് ചൗചൗ എന്ന് ബിന്ദുവിൻ്റെ മകൻ ജിതിൻ പറയുന്നു	2026-05-18T13:31:45.261060
ചീയൽ	DISEASE	affects	ചക്ക	CROP	431	ഒന്നരവർഷത്തിൽ കായ്ക്കും, 12 അടിമാത്രം വളർച്ച; ചക്കപ്രിയരേ.. വിയറ്റ്നാം സൂപ്പർ ഏർലി സൂപ്പറാണ്	ചക്ക ധാരാളമായി ഉണ്ടാകുമെങ്കിലും ചില സ്ഥലങ്ങളിൽ കായ ചീയൽ വ്യാപകമായി കാണാറുണ്ട്	2026-05-18T13:31:45.375207
